count|employer_name|employer_address1|employer_address2|employer_city
1|Cibus Biotechnologies Inc|350 West 800 North|Suite 220|Salt Lake City
1|XEL IT Solutions|350E 400S PMB 2401||Salt Lake City
1|Tanner LLC|36 S State Street, Ste 600||Salt Lake City
1|Kirton McConkie PC|36 South State Street, Suite 1900||Salt Lake City
1|Method Studio Inc|360 W. Aspen Ave||Salt Lake City
1|WesTech Engineering LLC|3665 S. West Temple||Salt Lake City
1|Smart Vision Works Inc|375 Mountain Way Dr||Orem
1|GSBS PC|375 West 200 South|Suite 100|Salt Lake City
1|Heath Engineering Company|377 W 800 N||Salt Lake City
1|Frandsen Accounting & Consulting LLC|384 S 400 W|100|Lindon
1|NITYA SOFTWARE SOLUTIONS INC|392 E Winchester St.,|Suite 201|MURRAY
1|Fatpipe Technologies Inc|392 E. Winchester St., 5th Floor||Salt Lake City
1|Fatpipe Inc|392 East Winchester Street, 5th Floor||Salt Lake City
